Time,S1_D1_Red,S2_D2_Red,S3_D3_Red,S4_D4_Red,S5_D5_Red,S6_D6_Red,S7_D7_Red,S8_D8_Red,S1_D1_Ir,S2_D2_Ir,S3_D3_Ir,S4_D4_Ir,S5_D5_Ir,S6_D6_Ir,S7_D7_Ir,S8_D8_Ir
0.0,0.0006357828776041666,0.0006357828776041666,3.559112548828125,6.8734486897786455,0.11189778645833333,634.8183949788412,798.4269460042318,422.5476582845052,268.48729451497394,0.0006357828776041666,0.0006357828776041666,3.509521484375,6.8899790445963545,0.1010894775390625,415.3429667154948,529.9364725748698
1.0,142.09302266438803,7.5880686442057295,3.5451253255208335,6.7679087320963545,0.1125335693359375,226.8225351969401,309.0826670328776,156.12347920735678,92.7111307779948,87.08381652832031,7.3362986246744795,3.6875406901041665,6.7373911539713545,0.10236104329427083,150.9679158528646,199.3401845296224
2.0,60.57929992675781,7.467905680338542,3.5845438639322915,6.856282552083333,0.09473164876302083,86.70616149902344,114.26862080891927,58.85124206542969,44.72668965657552,46.09807332356771,7.6516469319661455,3.5044352213541665,6.969451904296875,0.10617574055989583,58.38712056477865,68.56854756673177
3.0,39.97166951497396,7.7114105224609375,3.7097930908203125,6.710052490234375,0.07375081380208333,35.76342264811198,45.87618509928385,43.16902160644531,35.77105204264323,34.30366516113281,7.3655446370442705,3.6678314208984375,6.7628224690755205,0.09854634602864583,20.133336385091145,38.037618001302086
4.0,29.469807942708332,7.550557454427083,3.569920857747396,6.9103240966796875,0.0820159912109375,21.058400472005207,38.44642639160156,32.00721740722656,19.547144571940105,17.575581868489582,7.657368977864583,3.5540262858072915,6.930033365885417,0.087738037109375,21.071116129557293,33.060709635416664
5.0,13.118743896484375,7.5969696044921875,3.60870361328125,6.860097249348958,0.07947285970052083,25.373458862304688,55.536905924479164,18.515904744466145,8.401234944661459,6.96563720703125,7.354736328125,3.6977132161458335,6.744384765625,0.0591278076171875,5.4594675699869795,25.13567606608073
6.0,13.326644897460938,7.413228352864583,3.646214803059896,6.8238576253255205,0.09028116861979167,25.023142496744793,23.145039876302082,14.88494873046875,18.19292704264323,17.28502909342448,7.6440175374348955,3.508885701497396,6.9662729899088545,0.087738037109375,21.405537923177082,12.062708536783854
7.0,23.087819417317707,7.6300303141276045,3.5336812337239585,6.87408447265625,0.062306722005208336,20.711898803710938,16.272862752278645,26.821136474609375,27.40160624186198,23.155848185221355,7.4087778727213545,3.6493937174479165,6.6992441813151045,0.09282430013020833,11.797587076822916,15.736262003580729
8.0,24.290720621744793,7.3108673095703125,3.6226908365885415,6.739298502604167,0.095367431640625,14.3890380859375,25.24121602376302,30.291239420572918,23.717244466145832,18.84015401204427,7.5836181640625,3.5495758056640625,6.9344838460286455,0.064849853515625,11.63482666015625,26.023228963216145
9.0,16.521453857421875,7.631937662760417,3.505706787109375,6.9815317789713545,0.1087188720703125,19.61199442545573,31.046549479166668,23.456573486328125,11.2762451171875,7.035573323567708,7.4659983317057295,3.5870869954427085,6.781260172526042,0.09091695149739583,23.418426513671875,26.59161885579427
10.0,8.454004923502604,7.3909759521484375,3.70025634765625,6.805419921875,0.08519490559895833,26.887893676757812,27.59869893391927,12.479146321614584,10.333379109700521,8.862813313802084,7.450103759765625,3.6334991455078125,6.8658192952473955,0.09981791178385417,25.409698486328125,17.31427510579427
11.0,17.569224039713543,7.615407307942708,3.5349527994791665,6.936391194661458,0.08265177408854167,24.59716796875,17.714182535807293,19.332249959309895,23.98363749186198,21.148045857747395,7.6516469319661455,3.589630126953125,6.890614827473958,0.08138020833333333,17.8375244140625,10.465621948242188
12.0,24.383544921875,7.4545542399088545,3.6602020263671875,6.739298502604167,0.10617574055989583,17.18902587890625,19.060770670572918,29.801050821940105,27.170817057291668,21.776199340820312,7.382710774739583,3.651301066080729,6.7907969156901045,0.08138020833333333,9.244283040364584,21.68591817220052
13.0,21.736780802408855,7.4838002522786455,3.5648345947265625,6.917317708333333,0.052134195963541664,14.513015747070312,29.42975362141927,27.852376302083332,18.150965372721355,13.071060180664062,7.7037811279296875,3.527959187825521,6.9103240966796875,0.10553995768229167,16.859690348307293,28.207778930664062
14.0,11.379241943359375,7.5664520263671875,3.5845438639322915,6.818135579427083,0.0743865966796875,25.911966959635418,30.643463134765625,18.521626790364582,29.454549153645832,5.582173665364583,7.3935190836588545,3.7320454915364585,6.7475636800130205,0.10935465494791667,27.077356974283855,23.258209228515625
15.0,10.519663492838541,7.427215576171875,3.6678314208984375,6.608327229817708,0.080108642578125,27.09643046061198,21.439870198567707,10.023117065429688,14.881769816080729,15.321095784505209,8.527755737304688,3.482182820638021,7.584889729817708,0.08519490559895833,22.729237874348957,10.80322265625
16.0,22.995630900065105,7.666269938151042,3.5152435302734375,6.8467458089192705,0.049591064453125,22.291819254557293,15.104293823242188,24.317423502604168,26.283899943033855,23.473103841145832,7.4227650960286455,3.665288289388021,6.7094167073567705,0.08519490559895833,12.938181559244791,14.464060465494791
17.0,24.587631225585938,7.3782602945963545,3.6792755126953125,6.7768096923828125,0.10236104329427083,14.16778564453125,23.818333943684895,29.564539591471355,23.367563883463543,19.283294677734375,7.542928059895833,3.558476765950521,6.910959879557292,0.11507670084635417,11.0321044921875,25.26410420735677
18.0,16.843159993489582,7.6783498128255205,3.50189208984375,6.9471995035807295,0.11698404947916667,18.882115681966145,30.690511067708332,23.283640543619793,11.320749918619791,7.3515574137369795,7.5105031331380205,3.612518310546875,6.7996978759765625,0.0896453857421875,22.600173950195312,26.280721028645832
19.0,8.520762125651041,7.3680877685546875,3.6900838216145835,6.744384765625,0.1163482666015625,26.363372802734375,27.037302652994793,12.261072794596354,9.675979614257812,9.037017822265625,7.4545542399088545,4.053751627604167,6.8442026774088545,0.09091695149739583,25.173187255859375,17.299652099609375
20.0,17.018636067708332,7.601420084635417,3.529230753580729,6.9427490234375,0.08837381998697917,54.02374267578125,18.254597981770832,18.75750223795573,23.859024047851562,20.601908365885418,7.645924886067708,3.5718282063802085,6.8696339925130205,0.09028116861979167,28.40423583984375,10.41412353515625
21.0,24.721145629882812,7.4876149495442705,3.662109375,6.7297617594401045,0.07311503092447917,22.032419840494793,18.129984537760418,29.111226399739582,26.98961893717448,22.388458251953125,7.368723551432292,3.6258697509765625,6.7831675211588545,0.0762939453125,11.663436889648438,20.9503173828125
22.0,21.918614705403645,7.49969482421875,3.5959879557291665,6.8620045979817705,0.0705718994140625,15.610376993815104,17.664591471354168,27.623494466145832,17.745335896809895,14.029184977213541,7.65228271484375,3.5069783528645835,6.964365641276042,0.09091695149739583,16.656239827473957,21.368662516276043
23.0,11.673609415690104,7.607777913411458,3.5527547200520835,6.863911946614583,0.08265177408854167,33.86751810709635,28.24846903483073,17.443339029947918,7.19451904296875,5.1422119140625,7.3591868082682295,3.6722819010416665,6.7717234293619795,0.06930033365885417,30.668894449869793,21.881103515625
24.0,11.499404907226562,7.3846181233723955,3.6684672037760415,6.8391164143880205,0.10045369466145833,29.11059061686198,21.841049194335938,12.634913126627604,15.650431315104166,15.626907348632812,7.6325734456380205,3.53240966796875,7.027943929036458,0.06866455078125,24.498621622721355,11.458079020182291
25.0,22.516886393229168,7.6948801676432295,3.4802754720052085,6.9548288981119795,0.06866455078125,21.93768819173177,14.635721842447916,25.108973185221355,26.568094889322918,23.040135701497395,7.4481964111328125,3.66973876953125,6.6827138264973955,0.09791056315104167,12.811024983723959,13.780593872070312
26.0,24.959564208984375,7.378896077473958,3.726959228515625,6.7310333251953125,0.0782012939453125,14.093399047851562,23.478190104166668,29.951095581054688,24.18963114420573,19.460678100585938,7.4672698974609375,3.5463968912760415,6.894429524739583,0.08519490559895833,10.348002115885416,25.194168090820312
27.0,17.267862955729168,7.6948801676432295,3.4847259521484375,6.9306691487630205,0.08265177408854167,18.205642700195312,30.440648396809895,23.154576619466145,11.515299479166666,7.8347524007161455,7.643381754557292,3.623326619466146,6.777445475260417,0.0743865966796875,21.76221211751302,27.030309041341145
28.0,8.41522216796875,7.4164072672526045,3.6977132161458335,6.75201416015625,0.08837381998697917,25.522232055664062,27.847925821940105,12.451807657877604,8.580525716145834,8.053461710611979,7.441202799479167,3.998438517252604,6.787618001302083,0.09600321451822917,24.667739868164062,18.236796061197918
29.0,16.031265258789062,7.558186848958333,3.5146077473958335,6.9433848063151045,0.08392333984375,26.657740275065105,17.590840657552082,17.695109049479168,23.187001546223957,19.978841145833332,7.6351165771484375,3.5495758056640625,6.947835286458333,0.06421407063802083,19.464492797851562,9.923934936523438
30.0,25.15856424967448,7.495880126953125,3.5839080810546875,6.722768147786458,0.06930033365885417,19.472122192382812,17.222086588541668,28.523763020833332,27.214686075846355,22.703170776367188,7.375081380208333,3.6900838216145835,6.7920684814453125,0.10744730631510417,9.896596272786459,19.84723409016927
31.0,21.90717061360677,7.495880126953125,3.597895304361979,6.93511962890625,0.0934600830078125,14.311472574869791,28.542836507161457,27.98144022623698,18.815358479817707,14.079411824544271,7.6491038004557295,3.498077392578125,6.964365641276042,0.11444091796875,15.565236409505209,27.235031127929688
32.0,12.411117553710938,7.62939453125,3.5858154296875,6.857554117838542,0.0762939453125,21.77747090657552,30.77252705891927,19.220987955729168,7.6669057210286455,5.697886149088542,7.403055826822917,3.6799112955729165,6.7157745361328125,0.06930033365885417,23.88318379720052,23.991902669270832
33.0,10.222752888997396,7.4240366617838545,3.655115763346354,7.472991943359375,0.06930033365885417,25.353749593098957,22.696812947591145,11.536280314127604,14.5263671875,14.343897501627604,7.579803466796875,3.9577484130859375,6.9471995035807295,0.055948893229166664,22.394816080729168,12.091954549153646
34.0,22.093454996744793,7.670084635416667,3.498713175455729,6.916046142578125,0.102996826171875,21.68591817220052,15.284856160481771,23.896535237630207,25.606155395507812,22.94603983561198,7.504781087239583,3.620783487955729,6.684621175130208,0.10172526041666667,13.355255126953125,13.292948404947916
35.0,24.523417154947918,7.354736328125,3.6716461181640625,6.7462921142578125,0.0762939453125,14.032999674479166,22.338231404622395,29.473622639973957,24.354934692382812,19.96167500813802,7.5028737386067705,3.589630126953125,6.93511962890625,0.09663899739583333,9.429931640625,24.709065755208332
36.0,17.868677775065105,7.638295491536458,3.51715087890625,6.9637298583984375,0.07692972819010417,16.881942749023438,30.20477294921875,23.966471354166668,11.824289957682291,8.256912231445312,7.5829823811848955,3.5807291666666665,6.779988606770833,0.06802876790364583,21.832784016927082,26.517232259114582
37.0,8.148829142252604,7.4036916097005205,3.6258697509765625,7.3019663492838545,0.080108642578125,25.417327880859375,28.142929077148438,13.192494710286459,8.284886678059896,7.3566436767578125,7.464090983072917,3.627777099609375,6.793975830078125,0.08265177408854167,24.84448750813802,18.45232645670573
