,Time,S1_D1_Red,S2_D2_Red,S3_D3_Red,S4_D4_Red,S5_D5_Red,S6_D6_Red,S7_D7_Red,S8_D8_Red,S1_D1_Ir,S2_D2_Ir,S3_D3_Ir,S4_D4_Ir,S5_D5_Ir,S6_D6_Ir,S7_D7_Ir,S8_D8_Ir
26,26.0,0.005086263020833333,0.12334187825520833,0.080108642578125,0.1220703125,41.11035664876302,31.69695536295573,30.536651611328125,38.70582580566406,41.934967041015625,0.044504801432291664,0.10935465494791667,0.07184346516927083,0.08392333984375,35.30057271321615,20.966211954752605,27.875264485677082
27,27.0,0.19327799479166666,0.1068115234375,0.06103515625,0.054041544596354164,33.57696533203125,28.154373168945312,37.23971048990885,45.803070068359375,31.839370727539062,0.11698404947916667,0.03814697265625,0.17229715983072916,0.22824605305989584,21.325429280598957,24.949391682942707,38.50746154785156
28,28.0,0.09473164876302083,0.07120768229166667,0.048955281575520836,0.09282430013020833,26.812235514322918,34.61265563964844,46.5094248453776,28.162002563476562,17.51708984375,0.07692972819010417,0.045140584309895836,0.16085306803385416,0.047047932942708336,23.10625712076823,34.91973876953125,37.600199381510414
29,29.0,0.09409586588541667,0.12143452962239583,0.09091695149739583,0.0006357828776041666,30.74200948079427,44.834136962890625,37.23589579264323,26.34874979654948,24.538040161132812,0.0457763671875,0.20090738932291666,0.16085306803385416,0.06739298502604167,31.65753682454427,40.86875915527344,22.577285766601562
30,30.0,0.012715657552083334,0.09791056315104167,0.1773834228515625,0.20726521809895834,37.69556681315104,39.19855753580729,28.104146321614582,33.899943033854164,35.90710957845052,0.07120768229166667,0.2504984537760417,0.06612141927083333,0.026702880859375,38.729349772135414,24.907430013020832,24.276097615559895
31,31.0,0.08328755696614583,0.049591064453125,0.0095367431640625,0.19327799479166666,38.39937845865885,29.045740763346355,32.36707051595052,45.124053955078125,41.23497009277344,0.118255615234375,0.3528594970703125,0.09218851725260417,0.15195210774739584,26.4129638671875,23.424148559570312,32.620747884114586
32,32.0,0.07184346516927083,0.156402587890625,0.0553131103515625,0.040690104166666664,26.51659647623698,31.667709350585938,43.0755615234375,38.58184814453125,20.52752176920573,0.0152587890625,0.023523966471354168,0.07565816243489583,0.152587890625,21.081288655598957,30.199686686197918,42.0538584391276
33,33.0,0.06612141927083333,0.0025431315104166665,0.14050801595052084,0.095367431640625,27.83648173014323,40.172576904296875,43.48564147949219,24.248123168945312,20.365397135416668,0.15703837076822916,0.027974446614583332,0.1220703125,0.07502237955729167,26.734034220377605,40.737152099609375,28.4576416015625
34,34.0,0.003814697265625,0.09663899739583333,0.12524922688802084,0.1049041748046875,33.55725606282552,46.06755574544271,28.851826985677082,28.382619222005207,29.51494852701823,0.060399373372395836,0.2740224202473958,0.024159749348958332,0.006357828776041667,36.084493001302086,33.35126241048177,22.69744873046875
35,35.0,0.15322367350260416,0.012079874674479166,0.13415018717447916,0.0019073486328125,40.52543640136719,31.414031982421875,30.783971150716145,39.5361582438151,42.46838887532552,0.0019073486328125,0.09663899739583333,0.1010894775390625,0.0247955322265625,34.41429138183594,21.43096923828125,28.519948323567707
36,36.0,0.21489461263020834,0.017801920572916668,0.0133514404296875,0.048955281575520836,31.859079996744793,28.402328491210938,36.509195963541664,45.66192626953125,30.335108439127605,0.029881795247395832,0.14241536458333334,0.12143452962239583,0.018437703450520832,20.636876424153645,25.989532470703125,38.576761881510414
37,37.0,0.07692972819010417,0.15703837076822916,0.11698404947916667,0.10617574055989583,25.945663452148438,35.214742024739586,46.03004455566406,27.605692545572918,17.662684122721355,0.16339619954427084,0.08455912272135417,0.0629425048828125,0.095367431640625,22.63323465983073,35.43980916341146,36.84298197428385
38,38.0,0.07947285970052083,0.11189778645833333,0.1392364501953125,0.0012715657552083333,30.829747517903645,45.01024881998698,36.53780619303385,26.06201171875,24.659474690755207,0.0858306884765625,0.013987223307291666,0.058492024739583336,0.045140584309895836,31.630833943684895,40.35758972167969,22.283554077148438
39,39.0,0.2924601236979167,0.055948893229166664,0.015894571940104168,0.045140584309895836,37.83861796061198,39.2462412516276,28.903961181640625,33.08550516764323,36.22309366861979,0.11571248372395833,0.05340576171875,0.4571278889973958,0.1220703125,38.53162129720052,24.262110392252605,24.579366048177082
40,40.0,0.1926422119140625,0.026067097981770832,0.054677327473958336,0.14495849609375,38.242340087890625,29.320398966471355,33.57251485188802,45.08082071940104,40.35059611002604,0.0133514404296875,0.10744730631510417,0.0025431315104166665,0.16085306803385416,25.89098612467448,23.78527323404948,33.61320495605469
41,41.0,0.11889139811197917,0.004450480143229167,0.046412150065104164,0.0457763671875,26.042938232421875,31.496683756510418,43.4729258219401,37.68221537272135,19.727071126302082,0.08138020833333333,0.4049936930338542,0.008900960286458334,0.0006357828776041666,21.117528279622395,30.40631612141927,41.86185201009115
42,42.0,0.0025431315104166665,0.11126200358072917,0.061670939127604164,0.2581278483072917,28.975804646809895,40.15286763509115,43.18682352701823,24.383544921875,20.887374877929688,0.22125244140625,0.11889139811197917,0.010808308919270834,0.0705718994140625,27.792612711588543,40.8172607421875,27.79070536295573
43,43.0,0.22633870442708334,0.17611185709635416,0.17674763997395834,0.031153361002604168,35.36351521809896,44.53086853027344,29.08643086751302,29.287974039713543,29.906590779622395,0.1430511474609375,0.087738037109375,0.029881795247395832,0.13605753580729166,37.65424092610677,31.899134318033855,22.676467895507812
44,44.0,0.1239776611328125,0.0095367431640625,0.07184346516927083,0.06739298502604167,42.0525868733724,30.534108479817707,29.715855916341145,38.67022196451823,42.31071472167969,0.006993611653645833,0.347137451171875,0.06548563639322917,0.022252400716145832,34.32655334472656,21.430333455403645,28.306325276692707
45,45.0,0.005086263020833333,0.15322367350260416,0.033696492513020836,0.11507670084635417,32.01421101888021,29.527664184570312,37.891387939453125,45.16029357910156,29.296875,0.0362396240234375,0.13287862141927084,0.042597452799479164,0.017801920572916668,20.977020263671875,26.529312133789062,38.83171081542969
46,46.0,0.07375081380208333,0.1010894775390625,0.008265177408854166,0.10808308919270833,27.38634745279948,36.249796549479164,46.0351308186849,26.785532633463543,17.36895243326823,0.1468658447265625,0.15322367350260416,0.041961669921875,0.4367828369140625,23.874282836914062,36.72981262207031,35.92236836751302
47,47.0,0.09028116861979167,0.12652079264322916,0.18819173177083334,0.07756551106770833,30.808766682942707,45.49471537272135,34.90575154622396,26.131312052408855,24.8870849609375,0.19772847493489584,0.023523966471354168,0.029246012369791668,0.07947285970052083,31.990687052408855,40.00409444173177,21.991729736328125
48,48.0,0.008900960286458334,0.110626220703125,0.2193450927734375,0.008265177408854166,39.31999206542969,38.32244873046875,28.99932861328125,34.34308369954427,37.68285115559896,0.16721089680989584,0.057856241861979164,0.225067138671875,0.12906392415364584,39.02435302734375,23.428599039713543,25.226593017578125
49,49.0,0.18437703450520834,0.10236104329427083,0.044504801432291664,0.270843505859375,36.65924072265625,29.062271118164062,34.3316396077474,47.03394571940104,40.637969970703125,0.020345052083333332,0.012715657552083334,0.17992655436197916,0.2002716064453125,24.621963500976562,23.75475565592448,34.38631693522135
50,50.0,0.09981791178385417,0.034968058268229164,0.015894571940104168,0.102996826171875,25.765101114908855,33.259073893229164,43.79908243815104,36.19511922200521,18.746058146158855,0.20154317220052084,0.02288818359375,0.015894571940104168,0.0006357828776041666,21.578470865885418,31.592686971028645,41.23242696126302
51,51.0,0.13987223307291666,0.06548563639322917,0.034968058268229164,0.13860066731770834,27.03539530436198,41.73723856608073,41.76521301269531,25.056838989257812,21.547317504882812,0.11571248372395833,0.07375081380208333,0.08455912272135417,0.11507670084635417,26.659011840820312,42.147318522135414,26.517232259114582
52,52.0,0.011444091796875,0.2619425455729167,0.06802876790364583,0.010808308919270834,34.8358154296875,45.033772786458336,28.778711954752605,29.697418212890625,30.853271484375,0.0514984130859375,0.037511189778645836,0.1506805419921875,0.0858306884765625,37.198384602864586,31.125386555989582,22.687911987304688
53,53.0,0.0743865966796875,0.12079874674479167,0.19900004069010416,0.052134195963541664,39.897918701171875,30.592600504557293,30.122756958007812,39.81335957845052,42.8320566813151,0.16721089680989584,0.14368693033854166,0.11952718098958333,0.041325887044270836,32.3028564453125,21.924972534179688,28.764724731445312
54,54.0,0.010808308919270834,0.12334187825520833,0.060399373372395836,0.07311503092447917,29.96063232421875,29.048919677734375,38.63080342610677,44.1900889078776,27.456283569335938,0.1201629638671875,0.19709269205729166,0.1239776611328125,0.046412150065104164,19.617080688476562,26.37036641438802,39.02117411295573
55,55.0,0.164031982421875,0.0820159912109375,0.021616617838541668,0.03814697265625,26.940663655598957,35.564422607421875,46.284993489583336,26.051839192708332,18.30609639485677,0.07311503092447917,0.12143452962239583,0.19709269205729166,0.29754638671875,24.307886759440105,37.06677754720052,35.08758544921875
56,56.0,0.31280517578125,0.0025431315104166665,0.18819173177083334,0.152587890625,31.759262084960938,45.635223388671875,33.36970011393229,25.899251302083332,25.159200032552082,0.13860066731770834,0.15513102213541666,0.07120768229166667,0.09028116861979167,32.96470642089844,38.899739583333336,21.105448404947918
57,57.0,0.11444091796875,0.06802876790364583,0.046412150065104164,0.016530354817708332,39.18011983235677,37.312825520833336,29.45391337076823,35.161336263020836,38.785298665364586,0.2657572428385417,0.054677327473958336,0.07947285970052083,0.029881795247395832,38.47694396972656,22.809982299804688,25.547027587890625
58,58.0,0.2829233805338542,0.3490447998046875,0.039418538411458336,0.049591064453125,36.27332051595052,27.47790018717448,34.13581848144531,47.108968098958336,38.738250732421875,0.031153361002604168,0.13796488444010416,0.09091695149739583,0.1087188720703125,24.042129516601562,23.413976033528645,34.456888834635414
59,59.0,0.0209808349609375,0.025431315104166668,0.07502237955729167,0.15004475911458334,27.060190836588543,32.5927734375,44.28863525390625,35.21156311035156,18.4173583984375,0.060399373372395836,0.09218851725260417,0.1010894775390625,0.034332275390625,22.796630859375,31.91820780436198,40.996551513671875
60,60.0,0.07565816243489583,0.07565816243489583,0.052134195963541664,0.1735687255859375,29.061635335286457,41.70036315917969,40.941874186197914,26.189168294270832,22.219340006510418,0.0286102294921875,0.072479248046875,0.016530354817708332,0.0209808349609375,28.715133666992188,41.760762532552086,25.995254516601562
61,61.0,0.2269744873046875,0.06421407063802083,0.040690104166666664,0.07565816243489583,35.410563151041664,43.72596740722656,27.575174967447918,29.240926106770832,31.264623006184895,0.5219777425130209,0.11189778645833333,0.13669331868489584,0.1373291015625,37.813822428385414,30.106862386067707,22.527058919270832
62,62.0,0.0095367431640625,0.22379557291666666,0.08392333984375,0.06739298502604167,40.36649068196615,29.524485270182293,30.657450358072918,41.065216064453125,43.444315592447914,0.2422332763671875,0.054677327473958336,0.025431315104166668,0.026702880859375,32.17951456705729,21.502176920572918,29.131571451822918
63,63.0,0.1735687255859375,0.3865559895833333,0.19772847493489584,0.037511189778645836,30.715306599934895,28.791427612304688,38.97221883138021,44.19771830240885,26.846567789713543,0.125885009765625,0.10999043782552083,0.016530354817708332,0.052769978841145836,20.24523417154948,26.883443196614582,39.8413340250651
64,64.0,0.039418538411458336,0.0362396240234375,0.011444091796875,0.11380513509114583,26.48607889811198,36.59947713216146,45.31669616699219,25.979995727539062,18.934885660807293,0.07692972819010417,0.064849853515625,0.010808308919270834,0.13287862141927084,24.245580037434895,37.631988525390625,34.08114115397135
65,65.0,0.09409586588541667,0.0006357828776041666,0.057220458984375,0.10999043782552083,32.02501932779948,46.21187845865885,32.74726867675781,25.603612263997395,25.433858235677082,0.16721089680989584,0.10808308919270833,0.07756551106770833,0.08646647135416667,33.19676717122396,38.57739766438802,21.788279215494793
66,66.0,0.018437703450520832,0.055948893229166664,0.30517578125,0.3693898518880208,39.12035624186198,36.66814168294271,28.716405232747395,35.762786865234375,39.372762044270836,0.15195210774739584,0.064849853515625,0.034332275390625,0.17865498860677084,37.88948059082031,22.484461466471355,25.42432149251302
67,67.0,0.18628438313802084,0.125885009765625,0.050862630208333336,0.15576680501302084,35.870869954427086,28.50659688313802,34.548441569010414,46.71669006347656,37.53471374511719,0.12461344401041667,0.2530415852864583,0.08900960286458333,0.0006357828776041666,22.874832153320312,23.967742919921875,35.02782185872396
68,68.0,0.24286905924479166,0.11444091796875,0.039418538411458336,0.15767415364583334,26.872634887695312,33.7073008219401,44.90025838216146,32.849629720052086,17.309188842773438,0.029246012369791668,0.06357828776041667,0.02288818359375,0.06548563639322917,21.849314371744793,32.78541564941406,40.52734375
69,69.0,0.5105336507161459,0.0762939453125,0.3649393717447917,0.0629425048828125,28.530120849609375,42.140960693359375,39.7802988688151,24.885177612304688,21.879831949869793,0.05340576171875,0.0705718994140625,0.013987223307291666,0.0762939453125,28.265635172526043,42.07928975423177,24.40325419108073
70,70.0,0.07184346516927083,0.004450480143229167,0.14050801595052084,0.286102294921875,35.81110636393229,43.93704732259115,28.065999348958332,29.951095581054688,32.64490763346354,0.029881795247395832,0.17992655436197916,0.0362396240234375,0.064849853515625,37.89202372233073,29.355367024739582,23.129781087239582
71,71.0,0.23714701334635416,0.029881795247395832,0.021616617838541668,0.1373291015625,38.852691650390625,29.299418131510418,30.773162841796875,42.23442077636719,43.3203379313151,0.0286102294921875,0.048319498697916664,0.0743865966796875,0.0133514404296875,30.198415120442707,22.22124735514323,29.815673828125
72,72.0,0.09854634602864583,0.3077189127604167,0.07311503092447917,0.102996826171875,28.42267354329427,29.542922973632812,40.027618408203125,43.51488749186198,25.76446533203125,0.1010894775390625,0.21044413248697916,0.08710225423177083,0.031789143880208336,20.181020100911457,27.34820048014323,40.659586588541664
73,73.0,0.1773834228515625,0.22633870442708334,0.013987223307291666,0.059763590494791664,26.686986287434895,37.480672200520836,45.36883036295573,24.544397989908855,18.944422403971355,0.0025431315104166665,0.0006357828776041666,0.10935465494791667,0.09091695149739583,24.686177571614582,38.569132486979164,33.2482655843099
74,74.0,0.1583099365234375,0.18310546875,0.072479248046875,0.14241536458333334,32.06761678059896,46.25256856282552,31.462351481119793,27.41559346516927,26.763280232747395,0.194549560546875,0.050862630208333336,0.11952718098958333,0.045140584309895836,34.076690673828125,37.56078084309896,21.415074666341145
75,75.0,0.046412150065104164,0.09028116861979167,0.10553995768229167,0.015894571940104168,41.194915771484375,35.95670064290365,28.532028198242188,36.198933919270836,40.33788045247396,0.024159749348958332,0.056584676106770836,0.043233235677083336,0.0514984130859375,39.03007507324219,21.978378295898438,25.62395731608073
76,76.0,0.031153361002604168,0.16848246256510416,0.08392333984375,0.2530415852864583,34.56560770670573,28.540293375651043,35.07868448893229,48.4155019124349,36.96759541829427,0.19900004069010416,0.0171661376953125,0.0553131103515625,0.026067097981770832,21.765391031901043,23.717244466145832,35.55425008138021
77,77.0,0.408172607421875,0.24859110514322916,0.1983642578125,0.0896453857421875,26.082356770833332,33.06897481282552,43.88554890950521,33.986409505208336,18.29083760579427,0.012079874674479166,0.057220458984375,0.040690104166666664,0.16339619954427084,21.825154622395832,32.93609619140625,39.89092508951823
78,78.0,0.1277923583984375,0.12334187825520833,0.1811981201171875,0.020345052083333332,29.24346923828125,43.146769205729164,38.51000467936198,24.336496988932293,21.94976806640625,0.10617574055989583,0.17865498860677084,0.09918212890625,0.036875406901041664,29.061635335286457,41.47911071777344,23.383458455403645
79,79.0,0.3058115641276042,0.064849853515625,0.0171661376953125,0.0133514404296875,35.776774088541664,42.66166687011719,27.692159016927082,31.61176045735677,33.84590148925781,0.15576680501302084,0.30517578125,0.10553995768229167,0.017801920572916668,37.867228190104164,28.169631958007812,23.088455200195312
80,80.0,0.05340576171875,0.03814697265625,0.008900960286458334,0.0171661376953125,38.96204630533854,28.84356180826823,31.11584981282552,43.972015380859375,42.5726572672526,0.0762939453125,0.2994537353515625,0.00762939453125,0.0006357828776041666,29.571533203125,22.087732950846355,30.246734619140625
81,81.0,0.06993611653645833,0.026067097981770832,0.06993611653645833,0.058492024739583336,28.54156494140625,31.339009602864582,40.24632771809896,42.2064463297526,24.776458740234375,0.1010894775390625,0.033060709635416664,0.055948893229166664,0.0896453857421875,20.559310913085938,28.8543701171875,40.89164733886719
82,82.0,0.118255615234375,0.017801920572916668,0.027974446614583332,0.0400543212890625,26.187896728515625,37.56268819173177,44.954935709635414,23.790995279947918,18.739064534505207,0.043233235677083336,0.1049041748046875,0.07883707682291667,0.011444091796875,24.840037027994793,39.2157236735026,31.69568379720052
83,83.0,0.045140584309895836,0.010808308919270834,0.044504801432291664,0.06739298502604167,32.45417277018229,46.21442159016927,30.706405639648438,26.85546875,26.932398478190105,0.00762939453125,0.0171661376953125,0.06612141927083333,0.10426839192708333,34.77032979329427,36.34198506673177,21.802902221679688
84,84.0,0.08455912272135417,0.0476837158203125,0.022252400716145832,0.07947285970052083,40.39637247721354,34.92863972981771,28.947194417317707,37.02863057454427,40.8471425374349,0.20472208658854166,0.07692972819010417,0.10236104329427083,0.09981791178385417,38.05351257324219,21.820704142252605,26.406606038411457
85,85.0,0.18310546875,0.4304250081380208,0.045140584309895836,0.13987223307291666,34.54780578613281,28.212865193684895,35.44489542643229,46.567281087239586,34.79830423990885,0.0476837158203125,0.016530354817708332,0.2759297688802083,0.016530354817708332,21.901448567708332,24.251937866210938,36.52318318684896
86,86.0,0.38909912109375,0.0012715657552083333,0.18437703450520834,0.14623006184895834,25.50188700358073,33.17387898763021,45.171101888020836,32.162984212239586,18.255869547526043,0.15894571940104166,0.06802876790364583,0.003814697265625,0.07883707682291667,21.97710673014323,33.457438151041664,39.74787394205729
87,87.0,0.12906392415364584,0.19200642903645834,0.026067097981770832,0.2969106038411458,28.986612955729168,43.74122619628906,38.03380330403646,25.168736775716145,22.432963053385418,0.0591278076171875,0.09981791178385417,0.156402587890625,0.029246012369791668,29.510498046875,41.0772959391276,22.838592529296875
88,88.0,0.1735687255859375,0.16530354817708334,0.040690104166666664,0.110626220703125,36.85824076334635,42.18101501464844,28.369903564453125,32.37469991048177,34.57768758138021,0.08265177408854167,0.3077189127604167,0.20535786946614584,0.13287862141927084,39.27167256673177,26.97308858235677,23.347854614257812
89,89.0,0.4126230875651042,0.12334187825520833,0.026702880859375,0.11507670084635417,38.998921712239586,27.877171834309895,31.641006469726562,44.48382059733073,42.32152303059896,0.19009908040364584,0.3821055094401042,0.045140584309895836,0.2288818359375,28.656005859375,21.749496459960938,31.049092610677082
90,90.0,0.10999043782552083,0.09918212890625,0.16530354817708334,0.0362396240234375,27.591705322265625,30.11639912923177,40.39637247721354,41.37547810872396,23.515701293945312,0.064849853515625,0.033696492513020836,0.4469553629557292,0.033060709635416664,20.472208658854168,28.555552164713543,41.32270812988281
91,91.0,0.3420511881510417,0.09218851725260417,0.054041544596354164,0.026702880859375,26.387532552083332,38.38539123535156,44.13795471191406,24.738311767578125,19.683202107747395,0.10236104329427083,0.2574920654296875,0.08646647135416667,0.054677327473958336,25.026957194010418,38.94233703613281,30.63519795735677
92,92.0,0.064849853515625,0.06993611653645833,0.08392333984375,0.12079874674479167,32.48786926269531,46.12032572428385,29.59124247233073,27.98016866048177,28.266270955403645,0.052134195963541664,0.125885009765625,0.06930033365885417,0.029881795247395832,34.879048665364586,35.49830118815104,21.572113037109375
93,93.0,0.2892812093098958,0.17801920572916666,0.15195210774739584,0.019073486328125,40.83442687988281,34.44099426269531,29.227574666341145,38.82789611816406,41.94196065266927,0.11444091796875,0.044504801432291664,0.3159840901692708,0.09028116861979167,36.87349955240885,21.963119506835938,26.886622111002605
94,94.0,0.07311503092447917,0.2619425455729167,0.0782012939453125,0.08328755696614583,33.009847005208336,28.820037841796875,35.18994649251302,46.40388488769531,33.40975443522135,0.0324249267578125,0.027974446614583332,0.02288818359375,0.061670939127604164,20.700454711914062,25.371551513671875,36.71073913574219
95,95.0,0.13287862141927084,0.08900960286458333,0.11126200358072917,0.11952718098958333,26.575088500976562,35.2484385172526,45.7909901936849,30.595779418945312,17.76885986328125,0.0133514404296875,0.1678466796875,0.07120768229166667,0.003814697265625,22.785186767578125,34.49376424153646,38.48838806152344
96,96.0,0.044504801432291664,0.2524058024088542,0.2956390380859375,0.18819173177083334,29.724756876627605,44.13159688313802,36.85887654622396,25.82105000813802,22.963205973307293,0.16085306803385416,0.0133514404296875,0.0820159912109375,0.133514404296875,30.130386352539062,40.93233744303385,22.534688313802082
