Time,S1_D1_Red,S2_D2_Red,S3_D3_Red,S4_D4_Red,S5_D5_Red,S6_D6_Red,S7_D7_Red,S8_D8_Red,S1_D1_Ir,S2_D2_Ir,S3_D3_Ir,S4_D4_Ir,S5_D5_Ir,S6_D6_Ir,S7_D7_Ir,S8_D8_Ir
0.0,0.0006357828776041666,0.0006357828776041666,0.152587890625,0.034968058268229164,0.050862630208333336,1135.7135772705078,1287.343978881836,1049.984614054362,657.1025848388672,0.0006357828776041666,0.0006357828776041666,0.0591278076171875,0.1049041748046875,0.0553131103515625,694.6551005045573,747.9330698649088
1.0,718.9801534016927,0.033060709635416664,0.10808308919270833,0.0095367431640625,0.037511189778645836,388.81810506184894,442.34339396158856,396.50535583496094,262.53318786621094,479.5347849527995,0.3592173258463542,0.004450480143229167,0.13097127278645834,0.06357828776041667,256.5924326578776,288.88193766276044
2.0,305.8179219563802,0.15576680501302084,0.3007253011067708,0.10045369466145833,0.2562204996744792,146.44813537597656,178.55008443196616,168.87474060058594,120.75360616048177,209.63541666666666,0.07565816243489583,0.3261566162109375,0.080108642578125,0.06421407063802083,92.29660034179688,120.24116516113281
3.0,140.5963897705078,0.064849853515625,0.102996826171875,0.039418538411458336,0.025431315104166668,62.89990743001302,87.10988362630208,91.38806660970052,63.0639394124349,93.85172526041667,0.019073486328125,0.3376007080078125,0.12715657552083334,0.11316935221354167,45.1812744140625,66.81251525878906
4.0,65.74694315592448,0.0667572021484375,0.0025431315104166665,0.12270609537760417,0.13033548990885416,44.59063212076823,63.98328145345052,51.59568786621094,31.525929768880207,43.58609517415365,0.080108642578125,0.0209808349609375,0.07120768229166667,0.036875406901041664,39.1686757405599,51.289876302083336
5.0,40.21644592285156,0.14623006184895834,0.1068115234375,0.2040863037109375,0.15385945638020834,43.14867655436198,47.297159830729164,35.105387369791664,28.289794921875,32.36707051595052,0.048955281575520836,0.091552734375,0.008265177408854166,0.2079010009765625,40.61190287272135,31.085968017578125
6.0,37.638346354166664,0.2797444661458333,0.3534952799479167,0.0400543212890625,0.018437703450520832,40.17829895019531,36.219278971354164,37.25115458170573,36.05779012044271,35.75706481933594,0.054677327473958336,0.11189778645833333,0.0031789143880208335,0.060399373372395836,27.903238932291668,28.50786844889323
7.0,44.820149739583336,0.0324249267578125,0.08455912272135417,0.14368693033854166,0.057220458984375,30.963897705078125,37.20664978027344,45.435587565104164,42.218526204427086,39.57557678222656,0.018437703450520832,0.027338663736979168,0.1068115234375,0.027974446614583332,24.077733357747395,33.215840657552086
8.0,37.68221537272135,0.044504801432291664,0.07947285970052083,0.008265177408854166,0.08519490559895833,30.408859252929688,44.50543721516927,44.83350118001302,28.047561645507812,25.699615478515625,0.054677327473958336,0.08455912272135417,0.0057220458984375,0.152587890625,28.18616231282552,42.299906412760414
9.0,28.382619222005207,0.0362396240234375,0.3083546956380208,0.12334187825520833,0.12906392415364584,36.78576151529948,47.047932942708336,30.83038330078125,23.544947306315105,23.593902587890625,0.15576680501302084,0.118255615234375,0.21235148111979166,0.11698404947916667,37.03498840332031,34.01947021484375
10.0,31.356175740559895,0.15767415364583334,0.020345052083333332,0.0031789143880208335,0.16085306803385416,41.58846537272135,36.19956970214844,31.6925048828125,29.726664225260418,28.95800272623698,0.08265177408854167,0.11889139811197917,0.011444091796875,0.1049041748046875,33.87641906738281,25.913238525390625
11.0,37.34525044759115,0.056584676106770836,0.06993611653645833,0.19772847493489584,0.056584676106770836,32.17252095540365,34.5465342203776,40.87511698404948,40.64496358235677,37.99120585123698,0.14813741048177084,0.19391377766927084,0.1430511474609375,0.18056233723958334,22.217432657877605,29.50604756673177
12.0,43.148040771484375,0.0934600830078125,0.05340576171875,0.1373291015625,0.09218851725260417,28.793970743815105,39.41917419433594,46.567281087239586,35.236358642578125,32.25262959798177,0.2702077229817708,0.0553131103515625,0.09282430013020833,0.08837381998697917,25.00470479329427,37.94415791829427
13.0,31.88006083170573,0.037511189778645836,0.049591064453125,0.15385945638020834,0.21680196126302084,32.75871276855469,47.686258951822914,34.29603576660156,21.570205688476562,23.65557352701823,0.0400543212890625,0.21616617838541666,0.133514404296875,0.23523966471354166,32.09050496419271,40.31817118326823
14.0,28.249104817708332,0.13287862141927084,0.019709269205729168,0.091552734375,0.057220458984375,38.370768229166664,40.08611043294271,29.95745340983073,25.383631388346355,25.399525960286457,0.07692972819010417,0.2702077229817708,0.18564860026041666,0.23142496744791666,36.89448038736979,26.363372802734375
15.0,32.29331970214844,0.15322367350260416,0.0820159912109375,0.2040863037109375,0.012715657552083334,37.97149658203125,32.36961364746094,35.12001037597656,34.78304545084635,32.75934855143229,0.0972747802734375,0.0031789143880208335,0.0457763671875,0.08900960286458333,26.613871256510418,26.269276936848957
16.0,42.52751668294271,0.110626220703125,0.029881795247395832,0.014623006184895834,0.2854665120442708,28.917948404947918,35.91346740722656,44.1595713297526,40.836334228515625,37.66759236653646,0.24159749348958334,0.08138020833333333,0.0553131103515625,0.010172526041666666,23.36438496907552,32.849629720052086
17.0,35.43217976888021,0.060399373372395836,0.1621246337890625,0.013987223307291666,0.2619425455729167,30.159632364908855,42.84032185872396,41.90508524576823,25.967915852864582,23.809432983398438,0.034332275390625,0.0209808349609375,0.2759297688802083,0.10236104329427083,28.096516927083332,41.7029062906901
18.0,27.641932169596355,0.036875406901041664,0.06103515625,0.19518534342447916,0.043233235677083336,37.106831868489586,46.703338623046875,29.469807942708332,22.85448710123698,23.042678833007812,0.4628499348958333,0.034332275390625,0.0025431315104166665,0.09028116861979167,37.106831868489586,33.24000040690104
19.0,29.815038045247395,0.1506805419921875,0.012079874674479166,0.118255615234375,0.2695719401041667,40.80327351888021,35.0335439046224,30.893325805664062,29.271443684895832,29.099146525065105,0.07120768229166667,0.21298726399739584,0.0896453857421875,0.0705718994140625,32.66143798828125,25.787353515625
20.0,37.226359049479164,0.058492024739583336,0.06612141927083333,0.14432271321614584,0.0133514404296875,32.40648905436198,34.145355224609375,40.019989013671875,40.42498270670573,37.85514831542969,0.21298726399739584,0.07756551106770833,0.16530354817708334,0.057220458984375,22.528966267903645,29.55182393391927
21.0,39.61054484049479,0.10426839192708333,0.036875406901041664,0.1678466796875,0.23714701334635416,29.633839925130207,39.211273193359375,47.78099060058594,34.91401672363281,29.109954833984375,0.033060709635416664,0.034332275390625,0.0152587890625,0.033696492513020836,25.569915771484375,37.89838155110677
22.0,28.94147237141927,0.1049041748046875,0.12906392415364584,0.23396809895833334,0.09791056315104167,32.19413757324219,47.09307352701823,34.21783447265625,22.084554036458332,22.03687032063802,0.10744730631510417,0.061670939127604164,0.07375081380208333,0.09282430013020833,32.14073181152344,39.58257039388021
23.0,27.66736348470052,0.14813741048177084,0.09854634602864583,0.1506805419921875,0.1850128173828125,37.91618347167969,39.9634043375651,29.526392618815105,25.590260823567707,25.18781026204427,0.060399373372395836,0.03814697265625,0.008265177408854166,0.1850128173828125,36.23072306315104,25.948842366536457
24.0,32.69131978352865,0.019709269205729168,0.13097127278645834,0.09282430013020833,0.045140584309895836,35.72909037272135,32.38487243652344,35.4773203531901,35.14734903971354,33.878326416015625,0.05340576171875,0.255584716796875,0.0476837158203125,0.1773834228515625,24.560928344726562,26.603062947591145
25.0,40.47838846842448,0.1621246337890625,0.023523966471354168,0.09663899739583333,0.052769978841145836,28.024673461914062,35.541534423828125,45.22514343261719,41.102091471354164,35.35779317220052,0.3922780354817708,0.062306722005208336,0.164031982421875,0.10935465494791667,22.776285807291668,32.89031982421875
26.0,33.96034240722656,0.09409586588541667,0.10045369466145833,0.080108642578125,0.031153361002604168,28.314590454101562,43.8232421875,41.91907246907552,25.100072224934895,22.586822509765625,0.052134195963541664,0.21425882975260416,0.10617574055989583,0.171661376953125,27.205785115559895,41.70926411946615
27.0,27.109146118164062,0.07883707682291667,0.13097127278645834,0.21107991536458334,0.301361083984375,36.34007771809896,45.77318827311198,28.755823771158855,22.825876871744793,23.036956787109375,0.0782012939453125,0.331878662109375,0.0286102294921875,0.064849853515625,36.693572998046875,32.10258483886719
28.0,30.516942342122395,0.0896453857421875,0.0247955322265625,0.022252400716145832,0.0171661376953125,38.58311971028646,33.986409505208336,30.077616373697918,29.08770243326823,29.653549194335938,0.202178955078125,0.0457763671875,0.16721089680989584,0.064849853515625,30.85645039876302,25.229771931966145
29.0,38.56849670410156,0.2568562825520833,0.2905527750651042,0.031789143880208336,0.05340576171875,29.78833516438802,34.268697102864586,39.80445861816406,40.87257385253906,37.83607482910156,0.179290771484375,0.1544952392578125,0.038782755533854164,0.0896453857421875,21.325429280598957,29.706319173177082
30.0,40.25141398111979,0.08900960286458333,0.07883707682291667,0.019073486328125,0.08837381998697917,27.191797892252605,38.9862060546875,46.306610107421875,33.253987630208336,29.050191243489582,0.2994537353515625,0.052134195963541664,0.1964569091796875,0.017801920572916668,24.839401245117188,38.32117716471354
31.0,27.974446614583332,0.08455912272135417,0.06357828776041667,0.038782755533854164,0.026702880859375,31.007766723632812,46.78789774576823,32.16361999511719,21.35149637858073,21.890004475911457,0.11952718098958333,0.025431315104166668,0.21616617838541666,0.14813741048177084,31.59777323404948,38.27730814615885
32.0,27.177174886067707,0.042597452799479164,0.011444091796875,0.22951761881510416,0.2816518147786458,38.11772664388021,39.48020935058594,29.352823893229168,26.136398315429688,25.478363037109375,0.17611185709635416,0.22761027018229166,0.1468658447265625,0.10363260904947917,36.0113779703776,25.85283915201823
33.0,33.48414103190104,0.110626220703125,0.15195210774739584,0.1239776611328125,0.1068115234375,34.10911560058594,32.37469991048177,35.4461669921875,35.49067179361979,33.65898132324219,0.06612141927083333,0.0012715657552083333,0.21616617838541666,0.037511189778645836,23.53986104329427,26.060740152994793
34.0,41.34051005045573,0.033060709635416664,0.09663899739583333,0.06993611653645833,0.12652079264322916,28.07299296061198,35.62609354654948,46.03703816731771,40.81153869628906,34.695943196614586,0.4863739013671875,0.0743865966796875,0.095367431640625,0.056584676106770836,22.836049397786457,33.40021769205729
35.0,32.54890441894531,0.2549489339192708,0.09409586588541667,0.041961669921875,0.055948893229166664,31.374613444010418,44.254302978515625,40.02825419108073,24.070103963216145,22.12969462076823,0.18056233723958334,0.15767415364583334,0.008265177408854166,0.14813741048177084,29.355367024739582,41.72197977701823
36.0,25.993982950846355,0.029246012369791668,0.18755594889322916,0.0019073486328125,0.13796488444010416,36.12645467122396,44.86401875813802,29.073715209960938,23.275375366210938,22.733052571614582,0.054677327473958336,0.057220458984375,0.00762939453125,0.20599365234375,36.68912251790365,30.626932779947918
37.0,29.755910237630207,0.020345052083333332,0.1621246337890625,0.017801920572916668,0.263214111328125,38.776397705078125,32.92274475097656,30.729293823242188,29.724756876627605,29.33057149251302,0.023523966471354168,0.06930033365885417,0.049591064453125,0.050226847330729164,29.574076334635418,25.407791137695312
38.0,38.6358896891276,0.0820159912109375,0.004450480143229167,0.19327799479166666,0.12524922688802084,30.562718709309895,34.69530741373698,40.77275594075521,41.376749674479164,37.07059224446615,0.07883707682291667,0.12524922688802084,0.06548563639322917,0.12524922688802084,21.851221720377605,30.042648315429688
39.0,39.09174601236979,0.050226847330729164,0.3070831298828125,0.0400543212890625,0.0896453857421875,29.019673665364582,40.0244394938151,45.94103495279948,31.974156697591145,27.83521016438802,0.0031789143880208335,0.031153361002604168,0.07565816243489583,0.047047932942708336,25.943756103515625,38.753509521484375
40.0,26.749928792317707,0.003814697265625,0.052769978841145836,0.0476837158203125,0.3801981608072917,33.26733907063802,46.794891357421875,32.435099283854164,22.192001342773438,21.38519287109375,0.006357828776041667,0.3102620442708333,0.052769978841145836,0.026702880859375,33.597310384114586,37.07122802734375
41.0,29.093424479166668,0.018437703450520832,0.095367431640625,0.034968058268229164,0.020345052083333332,40.6182607014974,37.12145487467448,27.931849161783855,25.588353474934895,27.074813842773438,0.057856241861979164,0.02288818359375,0.038782755533854164,0.16276041666666666,36.89257303873698,24.518330891927082
42.0,33.527374267578125,0.164031982421875,0.2689361572265625,0.17293294270833334,0.08646647135416667,34.6832275390625,31.36126200358073,35.62482198079427,36.40556335449219,34.540812174479164,0.021616617838541668,0.004450480143229167,0.24541219075520834,0.16657511393229166,22.988637288411457,26.207605997721355
43.0,41.06775919596354,0.16911824544270834,0.010808308919270834,0.064849853515625,0.010172526041666666,26.856740315755207,35.6909434000651,46.49162292480469,40.493011474609375,34.06969706217448,0.010172526041666666,0.16911824544270834,0.026702880859375,0.2504984537760417,22.675196329752605,33.711751302083336
44.0,33.9667002360026,0.040690104166666664,0.1544952392578125,0.1125335693359375,0.11698404947916667,27.754465738932293,44.178009033203125,37.434895833333336,22.18182881673177,22.603352864583332,0.13796488444010416,0.16848246256510416,0.09028116861979167,0.0782012939453125,27.370452880859375,40.354410807291664
45.0,26.5655517578125,0.1125335693359375,0.3871917724609375,0.0006357828776041666,0.024159749348958332,34.97886657714844,42.91407267252604,28.561909993489582,23.64031473795573,22.581736246744793,0.14495849609375,0.0972747802734375,0.09282430013020833,0.16276041666666666,36.36995951334635,29.43738301595052
46.0,30.000050862630207,0.15958150227864584,0.20853678385416666,0.08519490559895833,0.07883707682291667,39.455413818359375,32.31239318847656,31.311670939127605,30.438741048177082,30.00322977701823,0.0457763671875,0.029881795247395832,0.0762939453125,0.0171661376953125,29.815673828125,25.178273518880207
47.0,38.098653157552086,0.03814697265625,0.07502237955729167,0.049591064453125,0.1430511474609375,28.84674072265625,34.17778015136719,41.19745890299479,41.9470469156901,37.21427917480469,0.06802876790364583,0.11189778645833333,0.054677327473958336,0.20472208658854166,21.769205729166668,30.738194783528645
48.0,38.33198547363281,0.03814697265625,0.0934600830078125,0.054041544596354164,0.023523966471354168,28.107961018880207,40.17448425292969,44.54994201660156,30.47625223795573,27.24011739095052,0.16276041666666666,0.08646647135416667,0.20917256673177084,0.2530415852864583,25.272369384765625,38.82535298665365
49.0,28.811136881510418,0.050226847330729164,0.3916422526041667,0.054041544596354164,0.1850128173828125,32.86298116048177,46.96083068847656,29.676437377929688,20.810445149739582,22.413889567057293,0.019709269205729168,0.11189778645833333,0.16085306803385416,0.0591278076171875,33.31565856933594,36.75270080566406
50.0,27.704238891601562,0.052769978841145836,0.029246012369791668,0.17865498860677084,0.060399373372395836,40.1159922281901,36.83344523111979,29.393513997395832,26.30170186360677,25.671005249023438,0.0152587890625,0.042597452799479164,0.06103515625,0.12906392415364584,35.79839070638021,24.656931559244793
51.0,33.4326426188151,0.09981791178385417,0.07502237955729167,0.12143452962239583,0.10744730631510417,33.946990966796875,31.7230224609375,35.61274210611979,37.068684895833336,34.534454345703125,0.11889139811197917,0.3191630045572917,0.2530415852864583,0.08138020833333333,22.860209147135418,26.821136474609375
52.0,40.32071431477865,0.12969970703125,0.039418538411458336,0.08392333984375,0.125885009765625,28.837203979492188,35.93762715657552,46.50052388509115,39.388020833333336,33.161163330078125,0.1544952392578125,0.08328755696614583,0.033696492513020836,0.050862630208333336,23.657480875651043,34.5160166422526
53.0,31.46807352701823,0.12461344401041667,0.1735687255859375,0.0438690185546875,0.019073486328125,29.352188110351562,44.826507568359375,38.03126017252604,22.253036499023438,21.439234415690105,0.057220458984375,0.461578369140625,0.0743865966796875,0.10808308919270833,28.902689615885418,40.8477783203125
54.0,26.58526102701823,0.278472900390625,0.0972747802734375,0.22951761881510416,0.2231597900390625,35.60320536295573,42.35013326009115,29.500961303710938,23.634592692057293,22.520701090494793,0.035603841145833336,0.091552734375,0.07120768229166667,0.08392333984375,36.49330139160156,28.196970621744793
55.0,29.60650126139323,0.21870930989583334,0.09091695149739583,0.02288818359375,0.24159749348958334,38.571675618489586,31.601587931315105,32.831827799479164,31.691869099934895,29.867172241210938,0.1068115234375,0.15131632486979166,0.19582112630208334,0.046412150065104164,28.730392456054688,24.66901143391927
56.0,40.026346842447914,0.025431315104166668,0.008265177408854166,0.3306070963541667,0.10236104329427083,28.436024983723957,33.47969055175781,40.76449076334635,41.263580322265625,37.579854329427086,0.278472900390625,0.016530354817708332,0.0286102294921875,0.0209808349609375,21.753946940104168,30.219395955403645
57.0,37.357330322265625,0.13287862141927084,0.23905436197916666,0.0553131103515625,0.4793802897135417,26.169459025065105,40.12425740559896,44.81633504231771,29.669443766276043,26.114145914713543,0.10363260904947917,0.08265177408854167,0.1506805419921875,0.064849853515625,24.558385213216145,38.98048400878906
58.0,27.548472086588543,0.0324249267578125,0.048319498697916664,0.09600321451822917,0.045140584309895836,33.37287902832031,46.056111653645836,29.83538309733073,21.436055501302082,22.047678629557293,0.19327799479166666,0.0514984130859375,0.0514984130859375,0.060399373372395836,34.332275390625,35.776774088541664
59.0,27.321497599283855,0.0514984130859375,0.031153361002604168,0.0514984130859375,0.08455912272135417,38.51636250813802,36.06732686360677,29.84937032063802,26.840845743815105,25.801976521809895,0.274658203125,0.0247955322265625,0.013987223307291666,0.17229715983072916,34.53636169433594,24.681727091471355
60.0,34.76715087890625,0.18056233723958334,0.133514404296875,0.1506805419921875,0.064849853515625,32.367706298828125,31.22711181640625,36.80610656738281,38.22898864746094,35.48431396484375,0.091552734375,0.2689361572265625,0.07184346516927083,0.08138020833333333,21.872202555338543,26.650110880533855
61.0,42.673746744791664,0.087738037109375,0.048319498697916664,0.13796488444010416,0.010808308919270834,26.45428975423177,36.2542470296224,44.73876953125,36.763509114583336,33.999125162760414,0.0858306884765625,0.11189778645833333,0.2460479736328125,0.0762939453125,22.571563720703125,34.5617930094401
62.0,31.202952067057293,0.0972747802734375,0.11952718098958333,0.1506805419921875,0.209808349609375,31.016031901041668,45.64539591471354,36.12454732259115,21.327972412109375,21.240234375,0.3134409586588542,0.3515879313151042,0.15385945638020834,0.03814697265625,30.0445556640625,40.669759114583336
63.0,27.863820393880207,0.031153361002604168,0.0324249267578125,0.3248850504557292,0.1468658447265625,36.4373524983724,42.4652099609375,27.277628580729168,22.755940755208332,23.98681640625,0.07565816243489583,0.141143798828125,0.0972747802734375,0.10617574055989583,36.87858581542969,28.20905049641927
64.0,30.599594116210938,0.1068115234375,0.08646647135416667,0.20917256673177084,0.20535786946614584,38.47694396972656,31.714121500651043,32.67987569173177,31.937281290690105,30.74200948079427,0.0362396240234375,0.0006357828776041666,0.16848246256510416,0.4469553629557292,27.9541015625,25.388081868489582
65.0,39.1228993733724,0.09282430013020833,0.06930033365885417,0.20472208658854166,0.11189778645833333,29.662450154622395,33.96924336751302,42.835235595703125,41.77411397298177,36.855061848958336,0.4221598307291667,0.0591278076171875,0.0591278076171875,0.025431315104166668,22.815704345703125,31.39940897623698
66.0,38.166046142578125,0.033696492513020836,0.0133514404296875,0.0286102294921875,0.17038981119791666,28.288523356119793,41.19682312011719,43.355305989583336,28.045018513997395,25.896708170572918,0.00762939453125,0.041961669921875,0.11698404947916667,0.2530415852864583,26.048024495442707,40.10009765625
67.0,26.720046997070312,0.027338663736979168,0.17293294270833334,0.040690104166666664,0.18310546875,35.05071004231771,45.83549499511719,28.53711446126302,21.53333028157552,21.518707275390625,0.3515879313151042,0.072479248046875,0.07692972819010417,0.1697540283203125,35.2331797281901,34.42955017089844
68.0,28.207143147786457,0.2384185791015625,0.03814697265625,0.010808308919270834,0.3407796223958333,39.96404012044271,35.70111592610677,30.35736083984375,28.862635294596355,26.559193929036457,0.20472208658854166,0.020345052083333332,0.17611185709635416,0.0438690185546875,34.10021464029948,24.75293477376302
69.0,35.30693054199219,0.095367431640625,0.2689361572265625,0.008265177408854166,0.0705718994140625,33.870697021484375,31.823476155598957,37.08648681640625,38.77830505371094,35.563151041666664,0.0025431315104166665,0.021616617838541668,0.07883707682291667,0.1659393310546875,22.377649943033855,27.252197265625
70.0,40.4198964436849,0.110626220703125,0.16021728515625,0.031789143880208336,0.11507670084635417,27.216593424479168,36.35215759277344,46.52595520019531,36.51110331217448,31.755447387695312,0.22633870442708334,0.014623006184895834,0.11698404947916667,0.15703837076822916,23.478190104166668,35.03735860188802
71.0,30.958811442057293,0.056584676106770836,0.1010894775390625,0.1659393310546875,0.0591278076171875,30.892690022786457,45.466105143229164,34.6368153889974,20.802815755208332,22.055943806966145,0.13669331868489584,0.10236104329427083,0.194549560546875,0.0171661376953125,30.544281005859375,40.41163126627604
72.0,24.613062540690105,0.019073486328125,0.09791056315104167,0.12652079264322916,0.13605753580729166,38.33325703938802,41.81671142578125,28.746287027994793,24.11333719889323,23.071924845377605,0.23015340169270834,0.058492024739583336,0.11380513509114583,0.12842814127604166,37.43108113606771,27.44738260904948
73.0,30.028661092122395,0.14241536458333334,0.17484029134114584,0.10363260904947917,0.018437703450520832,36.77813212076823,31.630198160807293,33.46888224283854,33.01811218261719,30.730565388997395,0.11889139811197917,0.0457763671875,0.15958150227864584,0.14177958170572916,26.163736979166668,25.190989176432293
74.0,38.72489929199219,0.027974446614583332,0.08392333984375,0.012079874674479166,0.07883707682291667,28.731664021809895,33.824920654296875,43.599446614583336,41.568756103515625,35.92681884765625,0.20599365234375,0.3000895182291667,0.0025431315104166665,0.052134195963541664,22.622426350911457,30.745824178059895
75.0,37.0794932047526,0.11952718098958333,0.06612141927083333,0.035603841145833336,0.06739298502604167,28.233846028645832,40.90054829915365,41.87774658203125,26.643753051757812,25.060653686523438,0.09600321451822917,0.07502237955729167,0.06993611653645833,0.14940897623697916,26.709874471028645,40.22789001464844
76.0,26.517232259114582,0.24096171061197916,0.07883707682291667,0.14368693033854166,0.027338663736979168,34.06715393066406,45.719146728515625,28.55237325032552,22.187550862630207,22.029876708984375,0.09409586588541667,0.046412150065104164,0.3121693929036458,0.12524922688802084,34.983317057291664,33.54581197102865
77.0,27.979532877604168,0.1678466796875,0.11889139811197917,0.027974446614583332,0.2511342366536458,40.0536855061849,34.23245747884115,30.654271443684895,28.247833251953125,26.948293050130207,0.14177958170572916,0.057856241861979164,0.05340576171875,0.0629425048828125,33.53118896484375,24.047215779622395
78.0,36.50093078613281,0.046412150065104164,0.22252400716145834,0.12270609537760417,0.133514404296875,33.047993977864586,32.41666158040365,36.151885986328125,38.01536560058594,36.81246439615885,0.00762939453125,0.2549489339192708,0.2593994140625,0.2714792887369792,22.630055745442707,28.031667073567707
79.0,40.496826171875,0.091552734375,0.1163482666015625,0.041325887044270836,0.15131632486979166,27.208964029947918,37.75978088378906,45.13231913248698,35.0182851155599,31.167984008789062,0.012079874674479166,0.047047932942708336,0.010172526041666666,0.10553995768229167,23.955027262369793,36.17095947265625
80.0,29.16399637858073,0.17102559407552084,0.2040863037109375,0.054677327473958336,0.0133514404296875,32.09749857584635,46.01160685221354,34.26933288574219,20.77802022298177,21.384557088216145,0.10935465494791667,0.3019968668619792,0.012715657552083334,0.16848246256510416,31.49731953938802,40.25141398111979
81.0,24.845123291015625,0.4952748616536458,0.006357828776041667,0.0514984130859375,0.0019073486328125,37.09729512532552,40.70917765299479,28.86962890625,24.349212646484375,23.010889689127605,0.22761027018229166,0.08138020833333333,0.15703837076822916,0.044504801432291664,36.554972330729164,26.0162353515625
82.0,31.522750854492188,0.033060709635416664,0.156402587890625,0.12969970703125,0.091552734375,35.52818298339844,32.85090128580729,34.29857889811198,33.749898274739586,31.803131103515625,0.035603841145833336,0.055948893229166664,0.006357828776041667,0.012715657552083334,25.254567464192707,26.430130004882812
83.0,39.45604960123698,0.2587636311848958,0.07565816243489583,0.024159749348958332,0.1220703125,25.58135986328125,34.50457255045573,44.31470235188802,41.05250040690104,35.92554728190104,0.1392364501953125,0.0025431315104166665,0.16848246256510416,0.12524922688802084,21.21289571126302,31.691233317057293
84.0,34.49821472167969,0.031789143880208336,0.0012715657552083333,0.152587890625,0.10553995768229167,28.058369954427082,41.74677530924479,42.69854227701823,26.526133219401043,23.155848185221355,0.031789143880208336,0.10935465494791667,0.048955281575520836,0.041325887044270836,26.76073710123698,40.74796040852865
85.0,25.690714518229168,0.027974446614583332,0.008265177408854166,0.07311503092447917,0.2613067626953125,33.176422119140625,44.954935709635414,29.396692911783855,22.916793823242188,21.963119506835938,0.057220458984375,0.0247955322265625,0.0457763671875,0.003814697265625,34.8199208577474,32.82356262207031
